@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"RT @actual_FM: Nosara se movio 468.54 centrimetros cuadrados por segundo durante el  #terremotoCR (UCR)","6","1","2","103","15","1","1"
"RT @mpinelc: Se levanta o retira la alerta de Tsunami sobre las costas del Pacífico #temblorcr","7","2","1","95","17","1","1"
"Cheken Calles en #CostaRica RT @Alonzo_s: Una foto de cómo quedaron algunas calles rumbo a la playa luego del terremoto http://t.co/vpwNtJAQ","10","1","1","141","25","1","1"
"RT @CNNMex: VIDEO: El sismo no provocó daños graves en el país: presidenta de #CostaRica http://t.co/ctEyVhPT","10","1","0","112","21","1","1"
"RT @FreddyGuevara: Mira vale: el que no queria aprovecharse de una desgracia como la de #Amuay saca una cadena no informando, si no di ...","6","5","1","138","24","1","1"
"RT @jmj_es: Esperemos que todos los ticos estén bien, oraremos por ustedes! En la medida de las posibilidades escríbannos! #earthquake","4","3","1","136","22","1","1"
"Van 48 muertos por terremoto en Guatemala http://t.co/nAGG3SUi vía @ejeCentral","4","2","0","79","14","0","1"
"Lo tienen controladito vale @chavezcandanga RT @la_patilla: Así está #Amuay esta tarde (FOTOS) http://t.co/FKP1GZbj","6","5","1","117","17","1","0"
"RT @IbrainVelasquez: Ramírez: Estamos en una etapa de #ArranqueSeguro #Amuay, áreas de servicio están intactas","9","1","0","113","17","2","1"
"RT @Reportero24: RT @yaparicios: RT @josraf: !URGENTE! Por favor, cirujanos plásticos voluntarios para #Amuay. @Reportero24 - http://t.c ...","9","0","0","141","19","1","1"
":O RT @eldaftbro: &gt;RT @TimesTimoteo: Terremoto de 7.9 en Costa Rica, Una advertencia de tsunami (cont) http://t.co/W94iVrV6","8","3","0","126","22","0","1"
"RT @24HorasTVN: FOTOS - Imágenes de destrozos, tras el #terremoto que afectó a #CostaRica: http://t.co/cFQCP3s4","9","1","1","113","18","2","1"
"RT @SismologicoMEX: #SISMO RECUERDE: NO grite, NO corra, NO empuje, y diríjase a una zona segura. #OAXACA  #MEXICO #EDOMEX #DF #CHIAPAS","13","5","0","136","22","6","1"
"RT @paisesconflicto: Cifra de fallecidos por derrumbe en #Bangladesh supera ya los 700 y el número no para de crecer. http://t.co/uXmvh8xUC6","7","2","0","141","25","1","0"
"RT @climavzla: : URGENTE// Un terremoto de magnitud 7,9 sacudió #CostaRica, según el Servicio Geológico de Estados Unidos (vía @CNNE) vi ...","11","3","0","144","24","1","1"
"RT @GranTurismoFs: @Aro_thu @PaleCienfuegos @mrsrastamarley @tustasloka @Criscrgm @MartaMalvs @AdryMoMa @lolavc93 @javiervi25 #Pablo #An ...","6","0","1","140","13","2","0"
"AyA informa de daños en tanques de Filadelfia y Palmira http://t.co/UCL197Pq RT @nacion #temblorcr #terremotocr","10","1","0","112","19","2","0"
"#Guatemala, segundo país del mundo con más femicidios : ONU http://t.co/MolnK7xK y el Estado de México el 1ro en el país #Noticias #Campeche","14","0","0","144","29","3","0"
"RT @tiempoclima: #SISMO 6.0 Mw - COQUIMBO, CHILE en Zona central 14/11/2012 20:02 GMT http://t.co/2TNRvVkt","10","0","1","106","21","1","0"
"05:30 #trendNews #huila #obama #judicial #tico #nacional #guatemala #paro #electoral #mart #candidato ... http://t.co/SRBDKqM3","15","1","0","126","17","11","0"
"RT @CNNEE: Qué tuitear inmediatamente después de un desastre o emergencia: http://t.co/SCpaKrs3 #CostaRica #terremotocrr","8","1","1","122","18","2","1"
"Chau Ces...yo le pego gritos! Yo soy Jill Paer xD RT @Sismolurico: Posdata: no olviden tuitearme en caso de #temblorcr. Buenas noches!","13","2","3","134","23","1","0"
"Los equipos ya están en la cancha. Suena el himno de la FIFA #CostaRica vs #México","9","1","0","84","18","2","0"
"@gchaverri1 Vale, #prayforboston y, #prayforgaza #prayforbagdad #prayforkabul etc?¿? Ah no, que no importan. Menuda cabeza la mia...","10","2","0","133","17","4","0"
"RT @solosismos: Aviso #Sismo con Magnitud 1.0, 46km NW en Cape Yakataga, Alaska","10","1","0","79","14","1","0"
"RT @ActualidadRT: En las costas de #Taiwán se registró un #terremoto de magnitud 5,6 #noticias http://t.co/tLJnkIHB","7","1","1","117","21","3","0"
"De televisoras en  buen estado comercial... #CostaRica","4","0","0","54","7","1","0"
"@manuos2970: #Sismo de 4,0 sacudió la ciudad de Chimbote, #Perú @elnoticierotc #Earthquake #Temblor","11","1","1","101","14","4","0"
"RT @TD_Deportes: ¡Poste! Guardado saca tiro que pega en el travesaño al 60', #CostaRica 0-2 #México :: http://t.co/1Es1Yosk","9","2","1","126","23","2","0"
"Acaba de temblar en #Indonesia Magnitud 6.3 Escala de Richter. #Terremoto #Sismo","9","1","0","80","13","3","0"
"Al menos 48 muertos por fuerte sismo en Guatemala http://t.co/ri5QZOVz","4","0","0","70","13","0","1"
"#sismo #temblor Arica, fuerte sismo pronosticado por red quake alert","6","1","0","68","10","2","1"
"RT @locodelpelorojo: En una camiseta de 20€ fabricada en #Bangladesh los costes laborales son 1,5 céntimos http://t.co/eGT87vkFP1 El sueldo…","7","2","0","145","24","1","0"
"Rafael Ramírez: Refinería de Amuay reporta producción de 170 mil barriles diarios http://t.co/i0jBrX61","6","0","0","105","19","0","0"
"211 millones de usuarios de redes sociales desde el móvil en Europa.¿Cómo serán los datos en #CostaRica?Enteráte en... http://t.co/V4YdzgZw","9","0","0","144","28","1","0"
"RT @Laberinto_: #Amuay para mi despues de esta jornada de servicio social, es como una mujer violentada que una amiga la maquilla por el ...","10","1","1","140","24","1","0"
"Si es la Placa de Nazca... Puede ser que mueva la tierra aca en Chilito? #Terremoto en #CostaRica","8","2","0","97","18","2","1"
"RT @nacion: En la Fortuna de San Carlos: Evacuaron hotel Tabacón por desprendimiento de piedras del volcán. #temblorcr","12","1","0","120","20","1","0"
"RT @monterocnn: Advertencia de tsunami en #CostaRica Panamá Nicaragua El Salvador Honduras México Colombia Ecuador Guatemala Ecuador y Perú","14","1","0","142","20","1","1"
"Billarsico con @MiguyGarcia11 @DjPekes y #pablo","3","1","0","47","6","1","0"
"Solidaridad con Venezuela | MRREE Uruguay http://t.co/vlca7j4K; #Amuay","7","0","0","70","10","1","1"
"El Vicepresidente Elías Jaua informó que aumentó a 39 la cifra de fallecidos por explosión en #Amuay.","7","2","0","105","19","1","1"
"Confirman que terremoto en Costa Rica era esperado, pero liberó menos de 50%de energía que se debía para cerrar el ciclo sísmico #juntenagua","5","4","1","144","27","1","1"
"RT @natyrodriguez: Fue #temblocr o #terremotocr ?","3","0","0","49","6","2","1"
"#sismo en paseo de la reforma se sintio fuerte! Bolsa Mex y torre 265, evacuando","7","1","1","80","15","1","0"
"#temblorCR ¿Tenés que asistir hoy a nuestros Campus o Sedes? Te compartimos el comunicado de la U respecto a horarios http://t.co/76XggpF9","7","2","1","140","25","1","0"
"RT @24HorasTVN: #Sismo 5.2 #Richter afecta a las regiones de #Tarapacá y #Antofagasta. Detalles: http://t.co/6iLo1uGQ","11","1","0","118","19","4","0"
"RT @INF_ENFURECIDO: CONFIRMAN QUE LAS CAUSAS DEL TERREMOTO DE COSTA RICA SON MAYAS HACIENDO PRUEBAS PARA DICIEMBRE","9","1","0","114","17","0","1"
"RT @DAVIDROLAS: #Mexico 2 #CostaRica 0 ... #VivaMexico!!!","6","0","0","57","7","3","0"
"Scarso... #esplosione #meteorite http://t.co/7UymZZ12 via @youtube","5","1","0","66","9","2","0"
"RT @ElNuevoDia: #Terremoto de 7.2 en #Guatemala deja el saldo de al menos 15 muertos y más de medio centenar de viviendas destruidas - h ...","10","1","0","141","26","2","1"
"RT @leopoldolopez: El lamentable accidente en la Refineria de Amuay  es consecuencia de la negligencia q se ha tenido con nuestra indust ...","7","2","2","141","22","0","1"
"RT @alexz_cr: Los que tanto critican a #CostaRica xq no se jalan y listo.... al final, los q critican NUNCA hacen nada!!!! #QueLindoSerT ...","4","4","5","140","23","2","0"
"Este temblor tuvo epicentro en México, pero se Siento en Guatemala. Honduras, Salvador y Costa Rica!","9","1","1","101","17","0","1"
"RT @CheliqueSarabia: Estaba chateando con mi hija Wendy quien vive en Costa Rica, cuando ocurrió el terremoto de 7.9. Susto! Gracias a D ...","10","3","2","141","24","0","1"
"RT @unicef_es: #Filipinas, 1 mes después del tifón #Haiyan. Más de 6 millones de niños siguen afectados. ¡Por ellos, retuitea! http://t.co/…","10","2","1","147","27","2","0"
"RT @elchamuko: RT @melimarins: Pais paralizado por el #temblorCR evacuaron completamente el segundo circuito judicial y cancelaron audie ...","7","3","0","140","18","1","1"
"Revisa la hora en que llegarían a la costa chilena las olas causadas por el terremoto en #COSTARICA http://t.co/w2xN9I1W","6","2","1","121","23","1","1"
"Hoy toca salir con @LauraMmurillo #Miriam y #Pablo uuuueeee ajajajjaa","5","3","0","69","10","2","0"
"La selección de Costa Rica entrenó después del terremoto de 7.6 grados Richter - Univision Futbol http://t.co/0U6dLAfP","9","1","0","121","22","0","1"
"RT @YOY_MENDEZ: @globovision no se podía manejar al frente del comando de la guardia! Los gases no te dejaban ver la via! #Amuay http:// ...","10","4","2","141","25","1","1"
"Que vacilada esta canción!!!!! #temblorcr #ameliarueda http://t.co/dowTrxtJ","3","2","0","76","11","2","0"
"RT @mayepri: Apagón en la urb San Rafael de Punto Fijo, a un Km de distancia de la refinería de Amuay, donde sigue el incendio.","11","1","1","129","27","0","1"
"@Calle7_TVN jamas habia visto un #calle7 donde los nuevos fueran tan buenoss!!! Se ve q sera una buena temporada CARAJO!!! #guatemala","6","4","2","133","21","2","0"
"★ Pánico se vivió en Costa Rica por sismo de 7.6 de magnitud ★ El temblor de 7,6 en la escala Richter provocó... http://t.co/pX9GBsPp","9","2","1","140","28","0","1"
"RT @pnud_es: FOTO: @RGrynspan en Foro Ecónomico Mundial en China con MV Ruiz y L. Liberman (VP #CostaRica) http://t.co/skkOjrFl v @MaViR ...","15","1","0","141","25","1","0"
"RT @AxelOficial: Gracias #CostaRica x agotar las entradas dl teatro esta noche! Fue mágico, enérgico y muy emocionante este concierto!!! ...","8","1","0","142","22","1","0"
"RT @MigueGarrido: #bangladesh Ve a tu armario y mira cuantas prendas tienes d @Mango @elcorteingles @inditexgroup , etc Tienes un cadaver x…","6","5","0","142","21","1","0"
"RT @EsPPeonzAguirre: #segundaoportunidadparaargi ¿El Corte Inglés? ¿ZARA? ¿Mango? Un trabajador de #Bangladesh cobra 1,5 cts por una camise…","10","3","0","146","20","2","0"
"RT @OpyMorales: [Hace instantes] Fuerte #terremoto 7.6 Costa del Pacifico Costa Rica. #Chile en vigilancia de #tsunami","11","1","0","118","18","3","1"
"RT @acfspain: @Buenafuente #Tifón #Haiyan ha sido el + destructivo de la historia de #Filipinas ¡Ahora es el momento de ayudar! http://t.co…","10","1","0","144","24","3","0"
"RT @Marihelys_fcy: La explosión en #Amuay , no se debió a fuga de gas. SE ORIGINÓ POR FUGA DE CEREBROS EN MATERIA PETROLERA.. @LORENT_ ...","10","2","2","141","24","1","1"
"RT @3U22: #temblorcr se sintió muy muy fuerte ! #semesalioelcerote","3","1","1","67","9","2","1"
"via @GRVALENTIN: #Dios toma el control de #CostaRica y q tu mano sea a favor de cada habitante para q todo vuelva a su normalidad.","10","1","1","130","25","2","1"
"RT @Capital967: #ÚLTIMOMINUTO: Sismo de 7.9 grados sacudió #CostaRica, según la USGS","9","1","0","87","14","2","1"
"RT @ChaconDrums: Impactantes imágenes de lo que ocasiono el devastador #Temblor #TemblorGT http://t.co/vdxqU9cb","7","1","1","112","17","2","1"
"Nadie es Dios excepto Alah.  Muhammad es el Mensajero de Alah. #nicaragua #honduras#guatemala #belize#costarica#v10#13","9","0","1","118","18","3","0"
"via @chematierra: AVISO: Súper Tifón #Bopha golpea con furia #Mindanao #Filipinas Huracán Cat5, el más poderoso en tierra desde Megi 2010 h","16","2","0","143","26","3","0"
"Impresionante Meteorito cae en Rusia | Recopilación de Videos (15-Feb-2013) little late but crazy shit! #meteor   http://t.co/2dO2foxG","5","2","1","135","22","1","0"
"@rhm1947 @JoseM_Palacios Esta tarde quise donar sangre #Amuay habían ido tantos en la mañana que suspendieron hoy, toBajocontrolHospCoromoto","5","4","4","142","20","1","1"
"Huyyyyy cuento los días. Para q digas eso en #costarica!!! Mañana celebramos la independencia ! @CHAYANNEMUSIC","5","2","1","112","17","1","0"
"RT @anasanchezv: En el edificio derrumbado Rana Plaza en Savar (Dhaka) en Bangladesh, se han localizado etiquetas de El Corte... http://t.c…","10","1","1","142","23","0","1"
"TERMINA EL PRIMER TIEMPO, UN PARTIDO MUY ABURRIDO #MEXICO 0 - #COSTARICA 0","6","1","0","74","12","2","0"
"Latino América en marcas, #Diseño de la marca país #Guatemala http://t.co/JmigZy2T #martesdemarcas","11","0","0","101","18","3","0"
"RT @patodrouet: A las 8:47 hubo un terremoto de 7.9 en Costa Rica y las réplicas amenazan Ecuador.","7","2","0","99","21","0","1"
"RT @SantiContreras: Terremoto de 7.6 en Costa Rica - personas reportan que el sismo fue bastante intenso y prolongado. #SantiNoticias","6","1","0","133","20","1","1"
"Esperamos que todos los amigos de Costa Rica entre ellas @LasRobertas estén bien tras el terremoto. Pendientes de novedades.","6","1","1","125","20","0","1"
"RT @radiopublica: Vigente alerta de #tsunami para #CostaRica, #Panamá y #Nicaragua. Se descarta la alerta para las costas del #Pacífico.","14","1","1","138","21","5","1"
"Oferta de #EmpleoCR Ejecutivo de Ventas http://t.co/MyJQX5RT #CostaRica","8","0","0","71","11","2","0"
"El hermano de #Pablo me tortura con reggaeton, muerome. ;(","5","1","1","58","9","1","0"
"RT @lucasdominguezi: Ya salió Marcelo Lagos hablando del terremoto en Costa Rica?","7","2","0","82","12","0","1"
"#SISMO con epicentro en Navidad es el octavo en menos de 24 horas http://t.co/sTuF8ys5","5","1","0","86","17","1","0"
"Què triste y horrible lo ocurrido en Boston! Estoy con Todos de esos areas. #PrayForBoston","3","2","0","91","15","1","1"
"@CNNChile: AHORA: Terremoto magnitud 7.9 en Costa Rica","3","1","0","54","9","0","1"
"RT @ActualidadRT: La agencia espacial rusa está creando un sistema nacional de monitoreo de amenazas #meteorito #RussianMeteor http://t. ...","9","1","0","141","19","2","0"
"@AccionMob #AccionMOB vengan a #Guatemala a disfrutar un plato delicioso de #Revolcado, @DANILOMONTERO_ @lillygoodman http://t.co/sWQpPbfa","7","4","0","138","18","3","0"
"RT @ActualidadRT: URGENTE #Terremoto de 7,9 grados sacude la costa de Costa Rica. Existe alerta de #tsunami para la costa del Pacífico h ...","13","2","0","141","25","2","1"
"Gracias a todos por su preocupación por el terremoto en mi tierra Costa Rica!!! LQM Dios nos protegiò!!! Besos?","8","2","2","116","20","0","1"
"Terremoto en Costa Rica de 7,6","3","0","0","30","7","0","1"
"RT @AlejandroSanz: @isiss66 pregunto por Costa Rica porque ha habido un terremoto. Un abrazo","5","2","0","92","14","0","1"
"#Guardado dice que #México tiene que cuidarse de las jugadas a balón parado de #CostaRica http://t.co/w3m222sP vía @vivelohoy","9","3","0","128","24","3","0"
"Actualiz. #sismo Myanmar M6.6--&gt;M6.8 (USGS) 11-nov-2012 01:12 UTC + 2 poteriores M5.0 Mapa: http://t.co/YUP5toa1  #birmania VIA @InfoSismos","14","1","0","142","27","2","0"
"@futbolgrande780: Ever Almeida Vamos con todo el potencial #Guatemala Jajaja... Es muy probable que la selección vuelva con una derrota!","10","0","0","137","21","1","0"
"RT @ActualidadRT: El terremoto en Birmania hasta se pudo sentir en Bangkok, Tailandia #sismo http://t.co/9CRC7sbA","7","1","1","113","18","1","0"
"RT @elcomercio: Terremoto de 7,9 grados sacudió Costa Rica http://t.co/646UZumZ Seguiremos informando","7","2","0","102","16","0","1"
"HOY es nuestro dia @Maria_21_music  #nerea #andres  #diego #gonzalo #elena #jaime #sergio #pablo #anxo","11","0","0","102","14","9","0"
"Se establece alerta de tsunami para las costas de Chile por terremoto en Costa Rica","6","2","1","83","15","0","1"
"Buenas Noches! Esto era lo q querian decir los bomberos en #AMUAY @LucioQuincioC @GerardoMoreno82 @vzlamz @AGOSTINI62 http://t.co/bhQbu4Kp","6","2","2","138","20","1","0"
"RT @PaholaBarrera: Feliiz viaje! @LilideGalindo @sthreiaGs @CecydeReyna @geyma86  #costarica @OASISIGLESIA  El señor guardará tu salida  ...","8","2","0","142","16","1","0"
"@MarisolSotoA sintió el #temblorcr?","3","1","0","36","4","1","1"
"RT @ShArrrw: Y yo creo q los mayas si la van a pegar!! #TemblorCR","3","3","2","65","14","1","1"
"Terremoto en Italia deja 3.000 desplazados, réplicas sacuden la región http://t.co/ewcn9NAM vía @univisioncom","6","3","0","112","20","0","1"
"2T #México 1-0 #CostaRica. #ALDATO: SEXTA vez CONSECUTIVA en ELIMINATORIA que MÉX le anota PRIMERO a #LaSele. Ganó los 5 anteriores.","12","2","1","135","24","4","0"
"RT @NoticiasCaracol: ÚLTIMA HORA Alerta de tsunami en América Central y Chile tras fuerte terremoto en Costa Rica","10","1","0","115","19","0","1"
"RT @anyperezcr: El mayor #temblorcr fue 5-10-59 con magnitud 7.7 Buen dato de @ADNfm http://t.co/5u7W90A7","7","0","0","105","21","1","0"
"Solo quería escribir #метеорит :3","2","2","0","42","5","1","0"
"Primero Boston y ahora Texas.  ¿a donde vamos a parar?   #prayfortexas","2","2","0","71","11","1","0"
"RT @CNNEE: #CostaRica en tensa calma tras el sismo de magnitud 7,6; Se han registrado más de 400 réplicas y siguen evaluando daños http: ...","7","2","1","143","28","1","1"
"#ApagonCr #TiempoCr #TemblorCr #fb","7","0","0","34","4","4","1"
"#terremoto Suman 64 los muertos y más de 550 heridos por sismos en China: Los habitantes de la región describier... http://t.co/hOdwcV3a","6","2","1","138","26","1","0"
"RT @ElUniversal: Red Hospitalaria Nacional en el Zulia atiende 10 heridos de #Amuay","8","1","0","83","13","1","1"
"RT @CANAL15NIC: #Nicaragua. Alerta de #tsunami en el pacífico tras #temblor con epicentro en Costa Rica. http://t.co/TL81VGDr","10","1","0","126","21","3","1"
"RT @madelcarmen30: Informa el presidente Otto Pérez que se eleva a 39 la cifra de muertos por terremoto en #Guatemala http://t.co/bFkpb0 ...","11","2","2","141","25","1","1"
"RT @Ligas_Europeas: Hubo terremoto en Guatemala de 7.5. #FuerzaGuatemala","4","0","0","72","10","1","1"
"Hasta mejor que no caigan meteoritos en Colombia... Como son de imbéciles harían una novela del tema.  #метеорит #meteorito","7","1","0","133","20","2","0"
"Con mi princesa @RatonaLa y mis niños #pablo y #juancarlos","5","0","0","59","11","2","0"
"siempre me agarra el #temblorcr cuando reviso twitter! jajaja cosas de la vida","4","4","1","78","13","1","1"
"Por #temblorcr olvidé que hoy es miércoles de manga :D","4","0","0","56","11","1","1"
"Alerta de tsunami en el sur por terremoto de Costa Rica","5","1","0","55","11","0","1"
"Yaaaaaa no me hagan asustar con eso de que Nostradamus dijo que iba pasar lo del terremoto en Italia un 20 de Mayo!!!!!!!!!!","5","4","3","124","23","0","1"
"RT @wikisismos: AHORA - #Sismo de M 4.7, 25km SW of Ocos, Guatemala http://t.co/hShmkqqh #jishin #quake","12","3","0","103","19","3","1"
"RT @glinnis_reyes @realmadrid. Ese es el #RealMadrid que queremos ver. Saludos desde #Guatemala. Son el mejor del... http://t.co/c9KOR96O","5","2","1","137","21","2","0"
"RT @Kevin_Franco_: El Barca manda apoyo a Guatemala por el sismo, el glorioso Real Madrid felicita a Guatemala por su independencia #Dif ...","13","2","0","140","22","1","0"
"RT @Alice_Olsen: Con @aranchaaguado #Javi  @AlvaroCortes20 #Ali #pablo #Nacho @MartaFedzHervas @alex_lopez_99 y @JuliaMoralesM armandola ...","10","1","0","140","14","4","0"
"@francolsq sin conocerte sencillamente me encantas ♥ besos desde #Falcon","4","1","1","74","9","1","0"
"Me tomaria un #Terremoto, pero mañana en la mañana me arrepentiré !","3","1","2","70","13","1","0"
"RT @Perrofiao: #AVISO  ► #Amuay Centros de acopio a nivel nacional ◄ Favor revisar el TL de @DragonFly2768","11","1","0","110","16","2","1"
"RT @LatinoVoices: ¡Feliz día de la independencia! Happy independence day to #CostaRica","7","2","0","88","13","1","0"
"En #Desamparados #TemblorCR fuerte y prolongado.","4","0","0","48","6","2","1"
"RT @chaac_tlaloc: imagen 17:30h del SuperTifon #Haiyan cruzando Filipinas sin perder organizacion vientos&gt;300km/h http://t.co/nq3AuTiSvh","7","2","0","139","21","1","0"
"RT @MasPesao: El Capitalismo es el sistema que permite que niños descalzos fabriquen zapatos para el primer mundo. #Bangladesh","8","2","1","127","20","1","0"
"RT @correoorinoco: Sismo de magnitud 3.7 estremeció a Falcón http://t.co/H6KB6q6h @reporterremoto #Venezuela #terremoto","8","1","0","121","18","2","0"
"RT @Emol: #Terremoto en Costa Rica activa alerta de #tsunami para norte de Chile: aquí la noticia completa  http://t.co/LUBlZWur","11","0","0","129","22","2","1"
"RT @Telediariogt: DEPORTES: arrancó segundo tiempo de juego en Mundial Futsal #Tailandia2012: #Rusia 6-0 #Guatemala. @MLorenzo_td","12","2","0","130","17","3","0"
"El diámetro de #Haiyan abarca desde Taiwán y Hong Kong hasta Tailandia, afectando más a Laos, China y Vietnam. http://t.co/MzQuy0Ov0T","9","3","0","136","26","1","0"
"Una explosión en Texas provocó al menos 5 muertos y más de 130 heridos  La Policía de Waco dio la primera cifra... http://t.co/4TRPu0fO04","8","2","0","141","29","0","0"
"#medellin #christmas #trip #helicopter Y pa donde nos vamos hoy ps? ?? @ Centro Comercial Premiun Plaza http://t.co/YBLTCHdzv1","11","2","2","132","19","4","0"
"RT @mariagab: Me queda claro que los civiles no cuentan en este país, ascensos pos mortem para milicos y ni una misita pal resto #Amuay","8","2","1","136","26","1","1"
"RT @NANOMCDGREAT: Estamos #2 en lo más solicitado en #Guatemala con “EnMiSeFijo” de @NANOMCDGREAT por #RadioManati1015Fm pídelo vía msj  ...","9","3","0","147","22","3","0"
"Tú sugieres algo que es prácticamente imposible, que aquí... Haya una fuga de gas de 3 o 4 días y nadie le haga caso #ChávezDice #Amuay","9","1","6","140","29","2","1"
"RT @EmisorasUnidas: El rostro de los niños de San Cristóbal Cucho, #SanMarcos, donde fallecieron 10 miembros de una familia. Vía: @vpaz_ ...","10","1","1","143","24","1","1"
"@occupybarcelona Huelga general en #Bangladesh 26/04/2013 http://t.co/C03cJ3iwXV","4","1","0","80","12","1","0"
"RT @AlvaroG98: buena tarde con @david_pozo97 @raulvallejo96 #pablo y el cabron del primo de pozo ejeje","7","1","0","102","16","1","0"
"Pánico en Costa Rica: El temblor de 7,6 en la escala Richter provocó escenas de angustia y disparó una breve ale... http://t.co/OL75YsRU","10","2","0","139","27","0","1"
"RT @tele13online: [Actualización] Terremoto en Costa Rica fue de 7.6 grados en la escala de Richter #T13ALaHora","10","1","0","112","19","1","1"
"SE NECESITAN donantes de sangre de todo tipo en el Hospital Calle Sierrade Pto.Fijo para atender heridos tras explosión en Refinería Amuay","12","1","1","140","25","0","1"
"Oficialmente 52 personas fallecidas y 22 desaparecidas #Conred #TemblorGT http://t.co/sfeeH6LK","6","1","0","94","13","2","1"
"@lacronicadehoy: Emiten alerta de tsunami en Chile tras terremoto en Costa Rica http://t.co/nUrLEYLQ / cc @pamelalopezr :( salu2 hermosa","7","2","1","136","20","0","1"
"RT @TD_Deportes: Se entona en estos momentos el Himno de México :: #CostaRica vs #México :: http://t.co/1Es1Yosk","10","1","1","114","20","2","0"
"RT @noticiAmerica: [ALERTA] USGS corrige magnitud del terremoto en Costa Rica a 7,6 grados al Noreste de Hojancha http://t.co/YPSkxYqs","11","2","0","134","23","0","1"
"RT @wikisismos: Declaran alerta verde en Nicaragua por enjambre sísmico en el Lago de Nicaragua. Estaría ligado al terremoto de Costa Rica","10","1","0","140","24","0","1"
"RT @RosaMireyaM: #CentroDeAcopio  Centro de acopio en Punto Fijo frente al estadio Tatamaya. #Amuay // Se gasas, agua potable, sabanas.","12","0","2","135","19","2","1"
"RT @teleSURtv: #UltimoMinuto: Autoridades han emitido alerta de tsunami para la zona del Caribe por sismo de M7.9 en #CostaRica","10","3","0","127","21","2","1"
"No hay nada más rentable que un esclavo libre. #Bangladesh","3","0","1","59","11","1","0"
"RT @INFORMADORCHILE: Terremoto 7,4 Ricther Guatemala deja 15 fallecidos,casas en el suelo, 100 desaperecidos, 100MIL personas sin luz FO ...","9","1","0","140","21","0","1"
"RT @MariaBolivarOf: El Presidente Chávez Quería Montar una Central Nuclear en Venezuela... Vean lo que paso en #Amuay","9","3","1","119","20","1","0"
"Tembló en #Valencia y #Falcon ... #Guatemala #Mexico ....","9","0","0","58","7","4","1"
"RT @C_Deportiva: El #Tri mostró su lado solidario en #CostaRica http://t.co/X9jlAWr9","7","1","0","85","14","2","0"
"Terremoto en Guatemala deja cerca de 50 muertos http://t.co/v8IyR0Rv","4","1","0","68","12","0","1"
"Una presentación menos!! Adiós al agua de Coco! @elandresmartin  #pablo y #lucia ;-) http://t.co/XQogY8vM","7","1","1","107","18","2","0"
"Duró como 15 minutos #temblorCR","3","1","0","32","5","1","1"
"RT @CNNEE: Cancelan alerta de tsunami activada desde #Centroamérica hasta #Brasil tras fuerte sismo de 7,9 que sacudió #CostaRica: http: ...","10","1","1","142","22","3","1"
"Con #pablo a león :D","2","0","0","21","6","1","0"
"RT @EmisorasUnidas: (((Video))) Sismo de 7.2 grados Richter sacude Guatemala dejando, según reporte preliminar, unos 10 fallecidos.http: ...","8","2","1","141","20","0","1"
"RT @abc_mundo: La última rescatada en #Bangladesh: «No sé de dónde saqué tanta fuerza mental»  http://t.co/FEl9YBnoKM","4","4","1","123","20","1","1"
"RT @nacion: ‘Los tanques de oxígeno rodaban por el suelo’ #temblorcr http://t.co/5zZIo1QD","6","1","0","94","16","1","0"
"RT @teleSURtv: #Envivo reporta el miembro de los bomberos de #CostaRica: Se ha activado operativo de emergencia con todas las autoridade ...","9","3","1","140","21","2","1"
"RT @Peru21pe: #Sismo de 4.5 grados se sintió en Lima http://t.co/0dEO5g1y","6","2","1","74","15","1","0"
"RT @ElNacionalWeb: La refinería de Amuay no ha recibido ningún mantenimiento durante 2012 http://t.co/KZ8mjarH","7","1","0","112","19","0","1"
"55 km al SE de Antofagasta http://t.co/BKARN042 #Terremoto #Temblor  #sismos #chile #sismo","10","1","1","90","15","5","0"
"“Chinchilla solo proteje a los corruptos”, asegura ex vice ministra Karina Bolaños http://t.co/4zbbzNXX vía @elpaiscr #CostaRica","9","2","0","134","21","1","0"
"Nicaragua: lanzan alerta de tsunami tras terremoto de 7,4 grados en Guatemala: La tensión impera en Cen... http://t.co/Yjknvc9r ^ #Perú","10","2","0","137","24","1","1"
"Es Que Nuestra Bella @mv_falcon12 Se Lleva Esa Corona A Juro Viva #Falcón","7","1","1","74","14","1","0"
"RT @NoSePaseDice: RT Si Ofreces a Peña Nieto para calmar la ira de Los Mayas #Temblor #Sismo","11","1","0","93","18","2","0"
"un poco de todo:_ Costa Rica vive el segundo terremoto más fuerte de su historia - La Vanguardia http://t.co/4BNdEYq2","7","1","2","118","23","0","1"
"Cómo esta mi gente de Costa Rica tras el terremoto? Wow 7.9 grados denme noticias!!!","6","1","1","85","17","0","1"
"RT @cfparratepedino: @Gbastidas: #PresidenteSaliente dice que habitantes de los barrios que rodean #Amuay son unos mentirosos, que no o ...","6","2","2","139","19","2","1"
"¡Que chuza es #CostaRica! http://t.co/dZka4czU","4","0","0","47","8","1","0"
"Alerta de tsunami tras un terremoto de 7,9 cerca de Costa Rica - EcoDiario.es http://t.co/IzxTOHX4","5","1","0","98","19","0","1"
"RT @GuateFollowBack: #Guatemala Esta Herida, Pero No de Muerte...!","5","0","0","66","9","1","0"
